"belfry","2","-1","belfry, belfries"
"tock","2","-1","tock"
"falter","2","-1","faltered, faltering"
"lull","2","-1","lull, lulled"
"forlorn","2","-1","forlorn"
"benefactor","2","-1","benefactor"
"preach","2","-1","preach, preaches"
"grille","2","-1","grille"
"loneliness","2","-1","loneliness"
"turret","2","-1","turret, turrets"
"troubled","2","-1","troubled"
"trinket","2","-1","trinket, trinkets"
"petroleum","2","6552","petroleum"
"positive","2","1466","positive"
"typing","2","8375","typing"
"slap","2","-1","slap, slapped"
"ink","2","3032","ink"
"t","2","139","t"
"timid","2","-1","timid"
"aphorism","2","-1","aphorism"
"proverb","2","-1","proverbs"
"meek","2","-1","meek"
"dissent","2","-1","dissent"
"ruling","2","-1","ruling, rulings"
"obedience","2","-1","obedience"
"ransom","2","-1","ransom"
"swimsuit","2","-1","swimsuits"
"player","2","862","player, players"
"badly","2","9699","badly"
"scholar","2","8797","scholar"
"siege","2","-1","siege"
"castille","2","-1","castille"
"truncheon","2","-1","truncheons"
"sette","2","-1","sette"
"giugno","2","-1","giugno"
"ineffective","2","-1","ineffective"
"insubordination","2","-1","insubordination"
"mrs","2","5342","mrs"
"crash","2","-1","crash, crashing"
"resurrection","2","-1","resurrection"
"stature","2","-1","stature"
"providentially","2","-1","providentially"
"gently","2","9514","gently"
"acre","2","4753","acres"
"dense","2","9769","dense"
"snake","2","7559","snake, snakes"
"enjoin","2","-1","enjoined"
"legume","2","-1","legume, legumes"
"tuber","2","-1","tuber, tubers"
"staple","2","-1","staple"
"competition","2","2077","competition"
"donate","2","9914","donated"
"charity","2","4765","charity"
"quadragesimo","2","-1","quadragesimo"
"anno","2","-1","anno"
"canopy","2","-1","canopy"
"provoke","2","-1","provoked"
"oppress","2","-1","oppress, oppressed"
"preaching","2","-1","preaching"
"caution","2","8402","caution"
"credential","2","-1","credentials"
"unimpeachable","2","-1","unimpeachable"
"wisdom","2","5173","wisdom"
"blissful","2","-1","blissful"
"gentle","2","8074","gentle"
"plume","2","-1","plume"
"toni","2","-1","toni"
"pilgrim","2","-1","pilgrims"
"chaplain","2","-1","chaplain, chaplains"
"eucharist","2","-1","eucharist"
"prospective","2","5911","prospective"
"licence","2","5485","licence"
"brigade","2","-1","brigades"
"volunteer","2","-1","volunteer, volunteering"
"marital","2","-1","marital"
"seventieth","2","-1","seventieth"
"artful","2","-1","artful"
"character","2","1585","character"
"intensify","2","-1","intensified, intensifying"
"emphasis","2","-1","emphasis, emphasises"
"philippine","2","3930","philippines"
"raymond","2","7574","raymond"
"penafort","2","-1","peñafort"
"roam","2","-1","roamed, roaming"
"theocratic","2","-1","theocratic"
"rebellion","2","-1","rebellion"
"execute","2","6858","execute, executed"
"farmland","2","-1","farmland"
"adjacent","2","6246","adjacent"
"egg","2","5153","egg, eggs"
"pluck","2","-1","pluck, plucked"
"sunrise","2","8161","sunrise"
"gebbieda","2","-1","ġebbieda"
"frighten","2","-1","frighten, frightened"
"chocolate","2","-1","chocolate, chocolates"
"industrialisation","2","-1","industrialisation"
"spiral","2","-1","spiral"
"incentive","2","6906","incentives"
"flood","2","-1","flooding"
"temple","2","-1","temple, temples"
"idealise","2","-1","idealised"
"belly","2","7748","belly"
"chiaroscuro","2","-1","chiaroscuro"
"pond","2","6564","pond"
"forbidden","2","9547","forbidden"
"initiative","2","3454","initiative"
"cartoon","2","3737","cartoon"
"australian","2","1790","australian, australians"
"gregarious","2","-1","gregarious"
"organ","2","6653","organ, organs"
"billiards","2","-1","billiards"
"ornamentation","2","-1","ornamentation"
"chorus","2","8025","chorus"
"decoration","2","-1","decoration, decorations"
"mingle","2","-1","mingled"
"picturesque","2","-1","picturesque"
"arsenal","2","-1","arsenal, arsenals"
"enthusiast","2","-1","enthusiasts"
"glue","2","-1","glue"
"tube","2","4115","tube, tubes"
"multi","2","1498","multi"
"coax","2","-1","coax, coaxes"
"propel","2","-1","propel"
"potlatch","2","-1","potlatch"
"forcefully","2","-1","forcefully"
"crackle","2","-1","crackle, crackles"
"fitting","2","-1","fittings"
"exhortation","2","-1","exhortation, exhortations"
"hedonism","2","-1","hedonism"
"discount","2","6483","discounted"
"affiance","2","-1","affianced"
"frenetic","2","-1","frenetic"
"electric","2","1692","electric, electrics"
"builder","2","4811","builder"
"injure","2","7041","injured"
"arbitrary","2","8511","arbitrary"
"install","2","2458","installed"
"steadily","2","-1","steadily"
"sacristan","2","-1","sacristan, sacristans"
"velvet","2","9372","velvet"
"salon","2","6134","salon, salons"
"encrust","2","-1","encrust, encrusted"
"stucco","2","-1","stucco"
"adhere","2","-1","adhere"
"longing","2","-1","longing, longings"
"clandestine","2","-1","clandestine"
"intelligence","2","2525","intelligence"
"jet","2","4215","jet"
"atheism","2","-1","atheism"
"snuck","2","-1","snuck"
"siren","2","-1","siren"
"geometric","2","-1","geometric"
"unwieldy","2","-1","unwieldy"
"initially","2","5798","initially"
"emergency","2","1908","emergency, emergencies"
"officio","2","-1","officio"
"diamond","2","6010","diamonds"
"fuse","2","-1","fuse, fuses"
"brow","2","-1","brow"
"alternate","2","5124","alternate, alternating"
"isolate","2","-1","isolate, isolated"
"ploughshare","2","-1","ploughshares"
"sputnik","2","-1","sputnik, sputniks"
"uphold","2","-1","uphold, upholding"
"codify","2","-1","codify, codified"
"code","2","266","code, codes"
"mysteriously","2","-1","mysteriously"
"hunger","2","9623","hunger"
"railway","2","5796","railway, railways"
"occupation","2","4577","occupation"
"vigour","2","-1","vigour"
"sacrificial","2","-1","sacrificial"
"flame","2","6970","flame"
"crisp","2","-1","crisp"
"cellophane","2","-1","cellophane"
"endorphin","2","-1","endorphin, endorphins"
"reproduction","2","4954","reproduction"
"birthday","2","2633","birthday, birthdays"
"dispose","2","-1","disposed, disposing"
"physiological","2","-1","physiological"
"accident","2","3864","accident, accidents"
"receipt","2","-1","receipts"
"noisily","2","-1","noisily"
"lung","2","-1","lungs"
"spat","2","-1","spat"
"toilet","2","6346","toilet"
"nicotine","2","-1","nicotine"
"diffuse","2","-1","diffused"
"acetylcholine","2","-1","acetylcholine"
"receptor","2","9818","receptors"
"tribute","2","7062","tribute"
"cortex","2","-1","cortex"
"visual","2","1654","visual"
"faint","2","-1","faint, fainted"
"prince","2","3199","prince"
"cell","2","694","cell, cells"
"ammonia","2","-1","ammonia"
"benzene","2","-1","benzene"
"anisate","2","-1","anisate"
"benzoate","2","-1","benzoate"
"convolute","2","-1","convoluted"
"conveyor","2","-1","conveyor"
"snap","2","-1","snapped, snapping"
"petrify","2","-1","petrified"
"mountbatten","2","-1","mountbatten"
"floriana","2","-1","floriana"
"prohibit","2","-1","prohibit, prohibited"
"dolomite","2","-1","dolomite"
"jail","2","7627","jail"
"cid","2","-1","cid, cids"
"blindly","2","-1","blindly"
"shopkeeper","2","-1","shopkeeper, shopkeepers"
"importation","2","-1","importation"
"scandalise","2","-1","scandalised"
"obey","2","-1","obey"
"profit","2","2313","profit"
"worm","2","9157","worm"
"bachelor","2","-1","bachelors"
"manoel","2","-1","manoel"
"net","2","673","net, nets"
"challenge","2","9957","challenge, challenged"
"moor","2","-1","moored"
"crossroad","2","-1","crossroads"
"skid","2","-1","skidded"
"ouch","2","-1","ouch"
"zurrieq","2","-1","żurrieq"
"turkish","2","5526","turkish"
"scalpel","2","-1","scalpel"
"spinola","2","-1","spinola"
"kerosene","2","-1","kerosene"
"zabbar","2","-1","żabbar"
"barclays","2","-1","barclays"
"kiosk","2","-1","kiosk"
"flee","2","-1","fled"
"perimeter","2","-1","perimeter"
"addolorata","2","-1","addolorata"
"foundry","2","-1","foundry"
"drum","2","4806","drum, drums"
"recapture","2","-1","recapture"
"alleyway","2","-1","alleyways"
"bandy","2","-1","bandy"
"odd","2","5450","odd"
"snow","2","2273","snow"
"parabolic","2","-1","parabolic"
"fridge","2","9521","fridge, fridges"
"huge","2","1132","huge"
"log","2","712","log"
"reinforcement","2","-1","reinforcement"
"pier","2","-1","pier"
"bucket","2","-1","buckets"
"diesel","2","5035","diesel"
"observe","2","-1","observes, observing"
"handcuff","2","-1","handcuffs"
"punishable","2","-1","punishable"
"hamrun","2","-1","ħamrun"
"theft","2","5159","theft"
"basket","2","1822","basket"
"outdoors","2","2886","outdoors"
"continence","2","-1","continence"
"antinatalism","2","-1","antinatalism"
"manichean","2","-1","manichean"
"stable","2","3946","stable"
"woe","2","-1","woe"
"pap","2","-1","paps"
"progeny","2","-1","progeny"
"attendant","2","-1","attendant"
"literal","2","-1","literal"
"fervour","2","-1","fervour"
"refine","2","5396","refine, refined"
"bible","2","1819","bible"
"respectability","2","-1","respectability"
"asceticism","2","-1","asceticism"
"eustochium","2","-1","eustochium"
"wedlock","2","-1","wedlock"
"bridegroom","2","-1","bridegroom"
"tobit","2","-1","tobit"
"ascetic","2","-1","ascetic"
"sara","2","7104","sara"
"widow","2","-1","widowed"
"congress","2","2061","congress"
"ambrose","2","-1","ambrose"
"gnosticism","2","-1","gnosticism"
"occult","2","-1","occult"
"demiurge","2","-1","demiurge"
"cohere","2","-1","cohere, cohered"
"clothe","2","-1","clothed"
"utilitarian","2","-1","utilitarian"
"ambiguous","2","-1","ambiguous"
"antinomian","2","-1","antinomian"
"menses","2","-1","menses"
"procreative","2","-1","procreative"
"virginity","2","-1","virginity"
"languedoc","2","-1","languedoc"
"hologram","2","-1","hologram"
"consolamentum","2","-1","consolamentum"
"concupiscence","2","-1","concupiscence"
"increasingly","2","5265","increasingly"
"phenomenon","2","8865","phenomenon"
"troubadour","2","-1","troubadours, troubadours'"
"promulgate","2","-1","promulgated"
"fecundity","2","-1","fecundity"
"innocent","2","7270","innocent"
"inquisition","2","-1","inquisition"
"urge","2","-1","urged, urging"
"closure","2","7168","closure"
"proportionately","2","-1","proportionately"
"respectively","2","4184","respectively"
"migrate","2","-1","migrate"
"wilt","2","-1","wilt, wilts"
"hasn","2","-1","hasn"
"capitalism","2","-1","capitalism"
"vandalism","2","-1","vandalism"
"nullify","2","-1","nullify"
"suffering","2","-1","sufferings"
"leo","2","7305","leo"
"censorship","2","-1","censorship"
"pretext","2","-1","pretext"
"consent","2","-1","consent, consented"
"infiltration","2","-1","infiltration"
"string","2","1566","string, strings"
"castro","2","-1","castro"
"thee","2","6943","thee"
"gregory","2","7309","gregory"
"wolf","2","-1","wolf, wolves"
"shepherd","2","-1","shepherds"
"penalty","2","4805","penalty, penalties"
"lorry","2","-1","lorry, lorries"
"racket","2","-1","racket"
"gauntlet","2","-1","gauntlet"
"isn","2","-1","isn"
"unburied","2","-1","unburied"
"generalissimo","2","-1","generalissimo"
"el","2","1376","el"
"xxiii","2","-1","xxiii"
"brazil","2","2708","brazil"
"unexceptionable","2","-1","unexceptionable"
"thanks","2","876","thanks"
"henry","2","2769","henry"
"cheap","2","6817","cheaper"
"baggage","2","-1","baggage"
"lobby","2","8105","lobby"
"corpse","2","-1","corpse, corpses"
"unconsecrated","2","-1","unconsecrated"
"decima","2","-1","decima"
"mas","2","8347","mas"
"boiler","2","-1","boiler"
"tanganyika","2","-1","tanganyika"
"shortwave","2","-1","shortwave"
"beep","2","-1","beep, beeps"
"cheaply","2","-1","cheaply"
"disclose","2","-1","disclose, disclosed"
"lm","2","9849","lm"
"convent","2","-1","convent"
"nun","2","-1","nuns, nuns'"
"contemplation","2","-1","contemplation"
"theocracy","2","-1","theocracy"
"bow","2","-1","bowed"
"petulant","2","-1","petulant"
"undertaken","2","7301","undertaken"
"urgency","2","-1","urgency"
"scenario","2","6192","scenario"
"tropospheric","2","-1","tropospheric"
"antenna","2","5370","antenna"
"bounce","2","-1","bounced"
"stalemate","2","-1","stalemate"
"outpost","2","-1","outpost, outposts"
"messina","2","-1","messina"
"eni","2","-1","eni"
"mirafiori","2","-1","mirafiori"
"quayside","2","-1","quayside"
"cadet","2","-1","cadet, cadets"
"discreetly","2","-1","discreetly"
"crest","2","-1","crest, crests"
"fig","2","-1","fig, figs"
"honey","2","-1","honey, honeyed"
"intense","2","7173","intense"
"southerner","2","-1","southerners"
"swiftly","2","-1","swiftly"
"obsolete","2","-1","obsolete"
"pragmatic","2","-1","pragmatic"
"spot","2","2914","spot"
"hollow","2","-1","hollowed"
"la","2","492","la"
"scooter","2","-1","scooters"
"disused","2","-1","disused"
"physics","2","2680","physics"
"switzerland","2","3400","switzerland"
"deployment","2","6277","deployment"
"reactor","2","-1","reactor"
"statistically","2","-1","statistically"
"testing","2","1450","testing"
"celebrity","2","3255","celebrity, celebrities"
"deshabille","2","-1","déshabillé"
"indirect","2","7517","indirect"
"duncan","2","7695","duncan"
"contravention","2","-1","contravention"
"entrench","2","-1","entrench, entrenching"
"intransigence","2","-1","intransigence"
"unresolved","2","-1","unresolved"
"unrestricted","2","-1","unrestricted"
"limitation","2","5127","limitation, limitations"
"definition","2","1785","definition"
"lantern","2","-1","lantern, lanterns"
"herbal","2","6098","herbal"
"willow","2","9795","willow"
"withdrawal","2","7183","withdrawal"
"potion","2","-1","potions"
"demographic","2","9410","demographic"
"trend","2","4404","trend"
"onanism","2","-1","onanism"
"prudent","2","-1","prudent"
"lawful","2","-1","lawful"
"matrimony","2","-1","matrimony"
"exciting","2","4179","exciting"
"inducement","2","-1","inducement"
"illegal","2","3555","illegal"
"contemporary","2","2870","contemporary"
"frustration","2","-1","frustration"
"legitimate","2","8065","legitimate"
"apiece","2","-1","apiece"
"fruitfulness","2","-1","fruitfulness"
"robe","2","-1","robe, robes"
"marian","2","-1","marian"
"unlimited","2","3222","unlimited"
"railing","2","-1","railing, railings"
"winnow","2","-1","winnowing"
"fork","2","7404","fork"
"nationalise","2","-1","nationalised"
"dghajsa","2","-1","dgħajsa"
"vindictive","2","-1","vindictive"
"symbolic","2","-1","symbolic"
"platitude","2","-1","platitude, platitudes"
"tug","2","-1","tug, tugged"
"quotidian","2","-1","quotidian"
"gharix","2","-1","għarix"
"reverberation","2","-1","reverberations"
"simpler","2","-1","simpler"
"mishap","2","-1","mishap"
"drape","2","-1","drapes, draped"
"style","2","791","style"
"path","2","1789","path"
"horrific","2","-1","horrific"
"void","2","2447","void"
"afterlife","2","-1","afterlife"
"inescapable","2","-1","inescapable"
"allegorical","2","-1","allegorical"
"nude","2","827","nude"
"melita","2","-1","melita"
"sketch","2","-1","sketch, sketched"
"sculptor","2","-1","sculptor"
"fortunate","2","-1","fortunate"
"zionism","2","-1","zionism"
"salute","2","-1","salute"
"puberty","2","-1","puberty"
"henceforth","2","-1","henceforth"
"renaissance","2","7102","renaissance"
"beast","2","-1","beasts"
"brighter","2","-1","brighter"
"daylight","2","-1","daylight"
"roar","2","-1","roar"
"bubble","2","-1","bubbles, bubbling"
"nought","1","-1","nought"
"synagogue","1","-1","synagogue"
"nolumus","1","-1","nolumus"
"hunc","1","-1","hunc"
"oportet","1","-1","oportet"
"illum","1","-1","illum"
"rye","1","-1","rye"
"filth","1","-1","filth"
"malaria","1","-1","malaria"
"infrequently","1","-1","infrequently"
"pagan","1","-1","pagan"
"foremost","1","-1","foremost"
"anarchy","1","-1","anarchy"
"civilization","1","8769","civilization"
"consecration","1","-1","consecration"
"sad","1","5070","sad"
"entrusts","1","-1","entrusts"
"holiness","1","-1","holiness"
"heartless","1","-1","heartless"
"joe","1","2147","joe"
"gatt","1","-1","gatt"
"inauthenticity","1","-1","inauthenticity"
"truthful","1","-1","truthful"
"alienation","1","-1","alienations"
"raoul","1","-1","raoul"
"vaneigem","1","-1","vaneigem"
"rub","1","-1","rubbing"
"chafe","1","-1","chafing"
"lubricate","1","-1","lubricating"
"enmesh","1","-1","enmeshed"
"tap","1","6827","tap"
"splitting","1","-1","splitting"
"writhe","1","-1","writhing"
"gnome","1","-1","gnomes"
"mithraic","1","-1","mithraic"
"drone","1","-1","drones"
"torso","1","-1","torso"
"hew","1","-1","hew"
"cleave","1","-1","cleave"
"clasp","1","-1","clasped"
"plinth","1","-1","plinth"
"purgatory","1","-1","purgatory"
"sancta","1","-1","sancta"
"familia","1","-1","familia"
"slung","1","-1","slung"
"button","1","1204","button"
"sculpt","1","-1","sculpted"
"tuck","1","-1","tucked"
"solidary","1","-1","solidary"
"attire","1","-1","attire"
"tireless","1","-1","tireless"
"babe","1","3374","babe"
"knit","1","-1","knitted"
"unbutton","1","-1","unbuttoned"
"barefoot","1","-1","barefoot"
"reclaim","1","-1","reclaimed"
"bedrock","1","-1","bedrock"
"backbreaking","1","-1","backbreaking"
"sperm","1","8978","sperm"
"debriefing","1","-1","debriefings"
"cloy","1","-1","cloying"
"gambler","1","-1","gambler"
"womaniser","1","-1","womaniser"
"modestly","1","-1","modestly"
"meticulously","1","-1","meticulously"
"spacious","1","-1","spacious"
"psychopharmacology","1","-1","psychopharmacology"
"sting","1","-1","sting"
"dumbfound","1","-1","dumbfounded"
"loom","1","-1","loomed"
"statistical","1","3931","statistical"
"miscarriage","1","-1","miscarriages"
"humble","1","-1","humble"
"consciously","1","-1","consciously"
"triumphantly","1","-1","triumphantly"
"emergence","1","-1","emergence"
"amniotic","1","-1","amniotic"
"hazy","1","-1","hazy"
"threshold","1","5818","threshold"
"cloudless","1","-1","cloudless"
"propulsion","1","-1","propulsion"
"autocephalous","1","-1","autocephalous"
"figurehead","1","-1","figurehead"
"towel","1","-1","towel"
"homespun","1","-1","homespun"
"football","1","-1","footballs"
"hexagon","1","-1","hexagons"
"flotation","1","-1","flotation"
"jetsam","1","-1","jetsam"
"bleach","1","-1","bleached"
"unforgiving","1","-1","unforgiving"
"mossy","1","-1","mossy"
"algae","1","-1","algae"
"swim","1","3627","swimming"
"unpainted","1","-1","unpainted"
"plank","1","-1","planks"
"rudimentary","1","-1","rudimentary"
"marinate","1","-1","marinated"
"paraffin","1","-1","paraffin"
"desaturated","1","-1","desaturated"
"azure","1","-1","azure"
"hue","1","-1","hue"
"oppressive","1","-1","oppressive"
"pigment","1","-1","pigment"
"blowlamp","1","-1","blowlamp"
"retina","1","-1","retina"
"noontime","1","-1","noontime"
"remoteness","1","-1","remoteness"
"storey","1","-1","storey"
"interminable","1","-1","interminable"
"lump","1","-1","lumps"
"isthmus","1","-1","isthmus"
"incidentally","1","-1","incidentally"
"miniature","1","8409","miniature"
"analysis","1","625","analysis"
"interstice","1","-1","interstices"
"fractal","1","-1","fractal"
"heighten","1","-1","heighten"
"glitch","1","-1","glitch"
"gzejjer","1","-1","gżejjer"
"monomaniacal","1","-1","monomaniacal"
"unending","1","-1","unending"
"improbable","1","-1","improbable"
"criss","1","-1","criss"
"seventeenth","1","-1","seventeenth"
"watchtower","1","-1","watchtower"
"detach","1","-1","detached"
"retailer","1","6315","retailers"
"loop","1","-1","looped"
"storied","1","-1","storied"
"veccja","1","-1","veċċja"
"mose","1","-1","mosé"
"moyra","1","-1","moyra"
"ruffle","1","-1","ruffling"
"feather","1","-1","feathers"
"teenager","1","-1","teenager"
"graduate","1","9453","graduated"
"hertford","1","-1","hertford"
"lt","1","6391","lt"
"col","1","7705","col"
"reginald","1","-1","reginald"
"bentinck","1","-1","bentinck"
"florence","1","6185","florence"
"frederika","1","-1","frederika"
"vere","1","-1","vere"
"beauclerk","1","-1","beauclerk"
"prominence","1","-1","prominence"
"suffrage","1","-1","suffrage"
"massively","1","-1","massively"
"rose","1","4916","roses"
"cordite","1","-1","cordite"
"screed","1","-1","screed"
"tumultuous","1","-1","tumultuous"
"latter","1","4797","latter"
"vandal","1","-1","vandals"
"desecrate","1","-1","desecrated"
"basilica","1","-1","basilica"
"rioting","1","-1","rioting"
"rape","1","1604","rape"
"nono","1","-1","nono"
"quirinale","1","-1","quirinale"
"cordon","1","-1","cordon"
"circumference","1","-1","circumference"
"assassin","1","-1","assassins"
"pillager","1","-1","pillagers"
"manifestation","1","-1","manifestations"
"glorify","1","-1","glorify"
"catacomb","1","-1","catacombs"
"secularist","1","-1","secularists"
"statu","1","-1","statu"
"statusque","1","-1","statusque"
"ab","1","3160","ab"
"sejungendus","1","-1","sejungendus"
"fortnight","1","-1","fortnight"
"godlessness","1","-1","godlessness"
"tre","1","-1","tre"
"fontane","1","-1","fontane"
"gimigliano","1","-1","gimigliano"
"lucca","1","-1","lucca"
"ponsacco","1","-1","ponsacco"
"marta","1","-1","marta"
"frascati","1","-1","frascati"
"liceta","1","-1","liceta"
"nocera","1","-1","nocera"
"superiore","1","-1","superiore"
"boni","1","-1","boni"
"consilii","1","-1","consilii"
"eiusmodi","1","-1","eiusmodi"
"pestes","1","-1","pestes"
"yalta","1","-1","yalta"
"shamefully","1","-1","shamefully"
"perilously","1","-1","perilously"
"turmoil","1","-1","turmoil"
"conjure","1","-1","conjured"
"fright","1","-1","fright"
"petersburg","1","7778","petersburg"
"kiev","1","-1","kiev"
"prague","1","6488","prague"
"warsaw","1","-1","warsaw"
"tirana","1","-1","tirana"
"mindszenty","1","-1","mindszenty"
"persecute","1","-1","persecuted"
"budapest","1","9936","budapest"
"redder","1","-1","redder"
"squad","1","6838","squad"
"frail","1","-1","frail"
"sanguis","1","-1","sanguis"
"martyrum","1","-1","martyrum"
"christianorum","1","-1","christianorum"
"infantry","1","-1","infantry"
"bushel","1","-1","bushel"
"cattolicissima","1","-1","cattolicissima"
"synthetic","1","7827","synthetic"
"actuation","1","-1","actuation"
"episcopal","1","-1","episcopal"
"nasty","1","7682","nasty"
"repudiate","1","-1","repudiate"
"accidental","1","-1","accidental"
"steer","1","-1","steer"
"con","1","2528","con"
"contro","1","-1","contro"
"iodine","1","-1","iodine"
"reggie","1","-1","reggie"
"heretical","1","-1","heretical"
"admirer","1","-1","admirers"
"moody","1","-1","moody"
"irascible","1","-1","irascible"
"swagger","1","-1","swagger"
"lout","1","-1","louts"
"dominance","1","-1","dominance"
"spiteful","1","-1","spiteful"
"irreligious","1","-1","irreligious"
"miraculously","1","-1","miraculously"
"hallucinate","1","-1","hallucinated"
"hypnopompic","1","-1","hypnopompic"
"intensity","1","6470","intensity"
"heroine","1","-1","heroine"
"survivor","1","9338","survivor"
"mechanise","1","-1","mechanised"
"hailer","1","-1","hailer"
"funnel","1","-1","funnelled"
"frequency","1","9620","frequencies"
"badger","1","-1","badgered"
"paediatrician","1","-1","paediatrician"
"incumbent","1","-1","incumbent"
"walkie","1","-1","walkie"
"talkie","1","-1","talkie"
"transparently","1","-1","transparently"
"careerist","1","-1","careerist"
"wallpaper","1","-1","wallpapered"
"countenance","1","-1","countenance"
"clunkier","1","-1","clunkier"
"needy","1","-1","needier"
"hortatory","1","-1","hortatory"
"daubing","1","-1","daubings"
"transferable","1","-1","transferable"
"deify","1","-1","deified"
"commune","1","-1","communing"
"ethical","1","5897","ethical"
"tittle","1","-1","tittle"
"tattle","1","-1","tattle"
"banter","1","-1","banter"
"chatter","1","-1","chatter"
"muffle","1","-1","muffled"
"bedding","1","5913","bedding"
"wakefulness","1","-1","wakefulness"
"potholed","1","-1","potholed"
"stripe","1","-1","stripe"
"oasis","1","6543","oasis"
"bulge","1","-1","bulging"
"tumour","1","-1","tumours"
"erupt","1","-1","erupted"
"continuous","1","3449","continuous"
"debris","1","-1","debris"
"flotsam","1","-1","flotsam"
"crack","1","-1","cracks"
"gutted","1","-1","gutted"
"porthole","1","-1","porthole"
"cumulus","1","-1","cumulus"
"seaworthy","1","-1","seaworthy"
"brickwork","1","-1","brickwork"
"ashlar","1","-1","ashlar"
"pulverise","1","-1","pulverised"
"rationalise","1","-1","rationalised"
"rectangular","1","-1","rectangular"
"squared","1","-1","squared"
"hack","1","-1","hacked"
"flute","1","-1","fluted"
"bevel","1","-1","bevelled"
"cornice","1","-1","cornices"
"artificed","1","-1","artificed"
"frond","1","-1","fronds"
"petal","1","-1","petals"
"architrave","1","-1","architraves"
"flake","1","-1","flaked"
"sedimentary","1","-1","sedimentary"
"scuttle","1","-1","scuttling"
"maim","1","-1","maimed"
"rhetorical","1","-1","rhetorical"
"rampant","1","-1","rampant"
"isolation","1","8044","isolation"
"breathe","1","-1","breathe"
"sneeze","1","-1","sneeze"
"nourishment","1","-1","nourishment"
"livestock","1","8142","livestock"
"contagion","1","-1","contagion"
"sulphonamide","1","-1","sulphonamide"
"relief","1","2939","relief"
"tyrrhenian","1","-1","tyrrhenian"
"westernmost","1","-1","westernmost"
"robot","1","9711","robots"
"killer","1","-1","killers"
"density","1","3924","density"
"chassis","1","8962","chassis"
"mangle","1","-1","mangled"
"fixture","1","7772","fixtures"
"drizzle","1","-1","drizzle"
"servicemen","1","-1","servicemen"
"interlude","1","-1","interlude"
"potsdam","1","-1","potsdam"
"observer","1","6609","observer"
"cheer","1","-1","cheered"
"unseal","1","-1","unsealed"
"flunkey","1","-1","flunkeys"
"sworn","1","-1","sworn"
"cream","1","2989","cream"
"cake","1","9399","cakes"
"hugely","1","-1","hugely"
"optimistic","1","-1","optimistic"
"bankrupt","1","-1","bankrupted"
"liberalisation","1","-1","liberalisation"
"haulage","1","-1","haulage"
"coal","1","5527","coal"
"mining","1","4160","mining"
"nationalisation","1","-1","nationalisation"
"beveridge","1","-1","beveridge"
"sickness","1","-1","sickness"
"optimism","1","-1","optimism"
"walkway","1","-1","walkways"
"acquaintance","1","-1","acquaintance"
"spurn","1","-1","spurn"
"scandinavian","1","-1","scandinavian"
"egalitarian","1","-1","egalitarians"
"boldly","1","-1","boldly"
"alley","1","-1","alleys"
"squalor","1","-1","squalor"
"tavern","1","-1","tavern"
"rendition","1","-1","rendition"
"dreary","1","-1","dreary"
"evokes","1","-1","evokes"
"tannenbaum","1","-1","tannenbaum"
"bunch","1","6014","bunch"
"caroller","1","-1","carollers"
"certainty","1","-1","certainty"
"soporific","1","-1","soporific"
"anticlerical","1","-1","anticlerical"
"exclamation","1","-1","exclamations"
"scruple","1","-1","scruples"
"liberator","1","-1","liberators"
"edition","1","718","edition"
"pabulum","1","-1","pabulum"
"transcribe","1","-1","transcribing"
"syllabus","1","-1","syllabus"
"habet","1","-1","habet"
"nativum","1","-1","nativum"
"legitimura","1","-1","legitimura"
"ius","1","-1","ius"
"acquirendi","1","-1","acquirendi"
"possidendi","1","-1","possidendi"
"subsistence","1","-1","subsistence"
"meditate","1","-1","meditate"
"ephemerality","1","-1","ephemerality"
"monastery","1","-1","monasteries"
"spontaneously","1","-1","spontaneously"
"agitational","1","-1","agitational"
"arcisqof","1","-1","arċisqof"
"abbasso","1","-1","abbasso"
"komunizmu","1","-1","komuniżmu"
"genuine","1","5017","genuine"
"magna","1","-1","magna"
"carta","1","-1","carta"
"beacon","1","-1","beacon"
"founding","1","-1","founding"
"thirtieth","1","-1","thirtieth"
"toddler","1","8702","toddler"
"stow","1","-1","stowed"
"handlebar","1","-1","handlebars"
"hardware","1","956","hardware"
"reckless","1","-1","reckless"
"rivet","1","-1","riveting"
"gigantic","1","-1","gigantic"
"archive","1","894","archives"
"cosmopolis","1","-1","cosmopolis"
"girder","1","-1","girder"
"cardboard","1","-1","cardboard"
"fluster","1","-1","flustered"
"wilfred","1","-1","wilfred"
"miniscule","1","-1","miniscule"
"forthcoming","1","-1","forthcoming"
"framing","1","8901","framing"
"forestall","1","-1","forestalling"
"turkey","1","2815","turkey"
"magnanimity","1","-1","magnanimity"
"undiplomatic","1","-1","undiplomatic"
"immensely","1","-1","immensely"
"crucial","1","6241","crucial"
"feign","1","-1","feigned"
"needn","1","-1","needn"
"gangster","1","-1","gangsters"
"aunt","1","-1","aunts"
"internationalism","1","-1","internationalism"
"dash","1","-1","dashed"
"painstaking","1","-1","painstaking"
"valour","1","-1","valour"
"graciously","1","-1","graciously"
"veto","1","-1","veto"
"withhold","1","-1","withhold"
"iniquitous","1","-1","iniquitous"
"blasphemer","1","-1","blasphemers"
"shorter","1","8675","shorter"
"wftu","1","-1","wftu"
"federation","1","4627","federation"
"denouncers","1","-1","denouncers"
"undernourish","1","-1","undernourished"
"admirable","1","-1","admirable"
"grander","1","-1","grander"
